comparison_scope,reported_model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,inner_fold_id,inner_fold_count,inner_split_strategy,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,inner_split_meta_json,repeat_idx,is_selected
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,1,5,repeated_random,200,43,"{""sigma"": 1.2869565217391306}",0.10697966670442816,40.649157138201865,0.11149200005253519,0.0036917703844709148,40.53667951452911,1.3357894780817254,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,2,5,repeated_random,200,43,"{""sigma"": 1.2869565217391306}",0.1169777676189735,41.08910731323386,0.11149200005253519,0.0036917703844709148,40.53667951452911,1.3357894780817254,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,3,5,repeated_random,200,43,"{""sigma"": 1.2869565217391306}",0.11447403149288038,42.68443470592698,0.11149200005253519,0.0036917703844709148,40.53667951452911,1.3357894780817254,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,7,4,5,repeated_random,200,43,"{""sigma"": 1.2869565217391306}",0.1102127223116478,39.263498998933635,0.11149200005253519,0.0036917703844709148,40.53667951452911,1.3357894780817254,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,0,5,repeated_random,200,43,"{""sigma"": 1.4565217391304348}",0.08534830339713939,39.53359426085162,0.087777107133122,0.003099879968380168,41.107448332643756,1.3718534229452017,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,1,5,repeated_random,200,43,"{""sigma"": 1.4565217391304348}",0.08396603325531427,41.19879850833816,0.087777107133122,0.003099879968380168,41.107448332643756,1.3718534229452017,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,2,5,repeated_random,200,43,"{""sigma"": 1.4565217391304348}",0.09228109129019124,41.70099817497216,0.087777107133122,0.003099879968380168,41.107448332643756,1.3718534229452017,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,3,5,repeated_random,200,43,"{""sigma"": 1.4565217391304348}",0.09035244530285114,43.30935622675361,0.087777107133122,0.003099879968380168,41.107448332643756,1.3718534229452017,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,8,4,5,repeated_random,200,43,"{""sigma"": 1.4565217391304348}",0.08693766242011403,39.794494492303244,0.087777107133122,0.003099879968380168,41.107448332643756,1.3718534229452017,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,0,5,repeated_random,200,43,"{""sigma"": 1.626086956521739}",0.06850137092524378,39.91462616823879,0.07074112863485402,0.0026685130001497344,41.513327272967516,1.3979241293222717,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,1,5,repeated_random,200,43,"{""sigma"": 1.626086956521739}",0.06744850175163375,41.58938790746561,0.07074112863485402,0.0026685130001497344,41.513327272967516,1.3979241293222717,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,2,5,repeated_random,200,43,"{""sigma"": 1.626086956521739}",0.0745219565939449,42.136488918290844,0.07074112863485402,0.0026685130001497344,41.513327272967516,1.3979241293222717,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,3,5,repeated_random,200,43,"{""sigma"": 1.626086956521739}",0.07301659734483501,43.75422097803468,0.07074112863485402,0.0026685130001497344,41.513327272967516,1.3979241293222717,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,4,5,repeated_random,200,43,"{""sigma"": 1.626086956521739}",0.07021721655861268,40.17191239280764,0.07074112863485402,0.0026685130001497344,41.513327272967516,1.3979241293222717,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,0,5,repeated_random,200,43,"{""sigma"": 1.7956521739130435}",0.056024922343198225,40.19469282141146,0.05811848294565332,0.0023473397075105184,41.811884682543585,1.4173230761711486,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,1,5,repeated_random,200,43,"{""sigma"": 1.7956521739130435}",0.05521771660334629,41.87656353583276,0.05811848294565332,0.0023473397075105184,41.811884682543585,1.4173230761711486,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,2,5,repeated_random,200,43,"{""sigma"": 1.7956521739130435}",0.061354061027657614,42.45701722018033,0.05811848294565332,0.0023473397075105184,41.811884682543585,1.4173230761711486,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,3,5,repeated_random,200,43,"{""sigma"": 1.7956521739130435}",0.06016768916784487,44.081706106670225,0.05811848294565332,0.0023473397075105184,41.811884682543585,1.4173230761711486,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,4,5,repeated_random,200,43,"{""sigma"": 1.7956521739130435}",0.05782802558621958,40.44944372862319,0.05811848294565332,0.0023473397075105184,41.811884682543585,1.4173230761711486,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,0,5,repeated_random,200,43,"{""sigma"": 1.9652173913043478}",0.046540201443144635,40.406420336340126,0.04851908648654908,0.002103497938896743,42.03771914733788,1.432120075753145,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,1,5,repeated_random,200,43,"{""sigma"": 1.9652173913043478}",0.0459206451363221,42.093714969014115,0.04851908648654908,0.002103497938896743,42.03771914733788,1.432120075753145,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,2,5,repeated_random,200,43,"{""sigma"": 1.9652173913043478}",0.05133471795385569,42.699574313121595,0.04851908648654908,0.002103497938896743,42.03771914733788,1.432120075753145,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,3,5,repeated_random,200,43,"{""sigma"": 1.9652173913043478}",0.05039393328641362,44.329561923163084,0.04851908648654908,0.002103497938896743,42.03771914733788,1.432120075753145,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,4,5,repeated_random,200,43,"{""sigma"": 1.9652173913043478}",0.04840593461300935,40.6593241950505,0.04851908648654908,0.002103497938896743,42.03771914733788,1.432120075753145,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,0,5,repeated_random,200,43,"{""sigma"": 2.134782608695652}",0.03916805311512106,40.57029386062191,0.04105569242685945,0.0019150998110438802,42.21258698789761,1.4436498734769223,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,1,5,repeated_random,200,43,"{""sigma"": 2.134782608695652}",0.03869484659853861,42.261816883035046,0.04105569242685945,0.0019150998110438802,42.21258698789761,1.4436498734769223,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,2,5,repeated_random,200,43,"{""sigma"": 2.134782608695652}",0.04354170253729628,42.887450649450386,0.04105569242685945,0.0019150998110438802,42.21258698789761,1.4436498734769223,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,3,5,repeated_random,200,43,"{""sigma"": 2.134782608695652}",0.042793625876867636,44.52156356639596,0.04105569242685945,0.0019150998110438802,42.21258698789761,1.4436498734769223,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,12,4,5,repeated_random,200,43,"{""sigma"": 2.134782608695652}",0.04108023400647365,40.82180997998475,0.04105569242685945,0.0019150998110438802,42.21258698789761,1.4436498734769223,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,0,5,repeated_random,200,43,"{""sigma"": 2.3043478260869565}",0.03332805574174302,40.699682848586434,0.035142099960483696,0.0017672408017583175,42.350703444043106,1.4528006865850855,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,1,5,repeated_random,200,43,"{""sigma"": 2.3043478260869565}",0.03297107398675991,42.39456368180629,0.035142099960483696,0.0017672408017583175,42.350703444043106,1.4528006865850855,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,2,5,repeated_random,200,43,"{""sigma"": 2.3043478260869565}",0.03736501711922491,43.03587792808589,0.035142099960483696,0.0017672408017583175,42.350703444043106,1.4528006865850855,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,3,5,repeated_random,200,43,"{""sigma"": 2.3043478260869565}",0.03677071834878498,44.673263381870946,0.035142099960483696,0.0017672408017583175,42.350703444043106,1.4528006865850855,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,13,4,5,repeated_random,200,43,"{""sigma"": 2.3043478260869565}",0.03527563460590566,40.950129379866,0.035142099960483696,0.0017672408017583175,42.350703444043106,1.4528006865850855,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,0,5,repeated_random,200,43,"{""sigma"": 2.473913043478261}",0.02862522843450621,40.803605230502725,0.030379163772000117,0.0016495521254830806,42.46166540076739,1.4601804742313518,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,1,5,repeated_random,200,43,"{""sigma"": 2.473913043478261}",0.028362018220872587,42.501195511943806,0.030379163772000117,0.0016495521254830806,42.46166540076739,1.4601804742313518,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,2,5,repeated_random,200,43,"{""sigma"": 2.473913043478261}",0.03238895622851656,43.15514640627073,0.030379163772000117,0.0016495521254830806,42.46166540076739,1.4601804742313518,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,3,5,repeated_random,200,43,"{""sigma"": 2.473913043478261}",0.031919206024932256,44.79517030532461,0.030379163772000117,0.0016495521254830806,42.46166540076739,1.4601804742313518,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,14,4,5,repeated_random,200,43,"{""sigma"": 2.473913043478261}",0.03060040995117297,41.05320954979504,0.030379163772000117,0.0016495521254830806,42.46166540076739,1.4601804742313518,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,0,5,repeated_random,200,43,"{""sigma"": 2.643478260869565}",0.02478357568155032,40.8883187696501,0.026487849917034435,0.0015546768520972613,42.552137017105586,1.4662159224807823,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,1,5,repeated_random,200,43,"{""sigma"": 2.643478260869565}",0.024597079109177855,42.58812607791187,0.026487849917034435,0.0015546768520972613,42.552137017105586,1.4662159224807823,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,2,5,repeated_random,200,43,"{""sigma"": 2.643478260869565}",0.028322714230217483,43.25240555725819,0.026487849917034435,0.0015546768520972613,42.552137017105586,1.4662159224807823,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,3,5,repeated_random,200,43,"{""sigma"": 2.643478260869565}",0.027955175543935895,44.89458693328731,0.026487849917034435,0.0015546768520972613,42.552137017105586,1.4662159224807823,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,15,4,5,repeated_random,200,43,"{""sigma"": 2.643478260869565}",0.02678070502029062,41.137247747420474,0.026487849917034435,0.0015546768520972613,42.552137017105586,1.4662159224807823,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,16,0,5,repeated_random,200,43,"{""sigma"": 2.8130434782608695}",0.021605709408324625,40.95827415388669,0.023268523098970918,0.0014773012080958761,42.626860680152234,1.4712132335373247,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,16,1,5,repeated_random,200,43,"{""sigma"": 2.8130434782608695}",0.021482745942231096,42.659918007335314,0.023268523098970918,0.0014773012080958761,42.626860680152234,1.4712132335373247,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,16,2,5,repeated_random,200,43,"{""sigma"": 2.8130434782608695}",0.024958122699898277,43.33274527999469,0.023268523098970918,0.0014773012080958761,42.626860680152234,1.4712132335373247,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,16,3,5,repeated_random,200,43,"{""sigma"": 2.8130434782608695}",0.024675452585286473,44.97671288688493,0.023268523098970918,0.0014773012080958761,42.626860680152234,1.4712132335373247,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,16,4,5,repeated_random,200,43,"{""sigma"": 2.8130434782608695}",0.023620584859114113,41.206653072659556,0.023268523098970918,0.0014773012080958761,42.626860680152234,1.4712132335373247,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,17,0,5,repeated_random,200,43,"{""sigma"": 2.982608695652174}",0.01894753294647933,41.01670583141642,0.020575401806331394,0.001413525089046729,42.68928440412049,1.4753965454488045,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,17,1,5,repeated_random,200,43,"{""sigma"": 2.982608695652174}",0.018877763177362228,42.71988772652701,0.020575401806331394,0.001413525089046729,42.68928440412049,1.4753965454488045,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,17,2,5,repeated_random,200,43,"{""sigma"": 2.982608695652174}",0.022143103206612835,43.39986750712206,0.020575401806331394,0.001413525089046729,42.68928440412049,1.4753965454488045,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,17,3,5,repeated_random,200,43,"{""sigma"": 2.982608695652174}",0.021931642856882094,45.045330336142136,0.020575401806331394,0.001413525089046729,42.68928440412049,1.4753965454488045,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,17,4,5,repeated_random,200,43,"{""sigma"": 2.982608695652174}",0.020976966844320488,41.264630619394836,0.020575401806331394,0.001413525089046729,42.68928440412049,1.4753965454488045,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,18,0,5,repeated_random,200,43,"{""sigma"": 3.152173913043478}",0.016701917574373226,41.06600952502773,0.018300077397626135,0.0013604441993247322,42.741963066294176,1.47893285784416,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,18,1,5,repeated_random,200,43,"{""sigma"": 3.152173913043478}",0.016677120552651026,42.77049207194756,0.018300077397626135,0.0013604441993247322,42.741963066294176,1.47893285784416,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,18,2,5,repeated_random,200,43,"{""sigma"": 3.152173913043478}",0.01976452433143039,43.456516020983194,0.018300077397626135,0.0013604441993247322,42.741963066294176,1.47893285784416,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,18,3,5,repeated_random,200,43,"{""sigma"": 3.152173913043478}",0.01961337735321944,45.10324280746898,0.018300077397626135,0.0013604441993247322,42.741963066294176,1.47893285784416,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,18,4,5,repeated_random,200,43,"{""sigma"": 3.152173913043478}",0.018743447176456596,41.3135549060434,0.018300077397626135,0.0013604441993247322,42.741963066294176,1.47893285784416,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,19,0,5,repeated_random,200,43,"{""sigma"": 3.3217391304347825}",0.014787910382564773,41.10798997687792,0.016360612473086244,0.0013158671356277246,42.78682191352118,1.4819485916935118,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,19,1,5,repeated_random,200,43,"{""sigma"": 3.3217391304347825}",0.014801469780987064,42.813582076172,0.016360612473086244,0.0013158671356277246,42.78682191352118,1.4819485916935118,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,19,2,5,repeated_random,200,43,"{""sigma"": 3.3217391304347825}",0.017736853852063916,43.50475889223047,0.016360612473086244,0.0013158671356277246,42.78682191352118,1.4819485916935118,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,19,3,5,repeated_random,200,43,"{""sigma"": 3.3217391304347825}",0.017637226038207277,45.15256357904494,0.016360612473086244,0.0013158671356277246,42.78682191352118,1.4819485916935118,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,19,4,5,repeated_random,200,43,"{""sigma"": 3.3217391304347825}",0.016839602311608193,41.35521504328057,0.016360612473086244,0.0013158671356277246,42.78682191352118,1.4819485916935118,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,20,0,5,repeated_random,200,43,"{""sigma"": 3.491304347826087}",0.013143436921556062,41.14402744083531,0.01469416644624788,0.0012781203565854278,42.825333755724714,1.484540830407926,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,20,1,5,repeated_random,200,43,"{""sigma"": 3.491304347826087}",0.013189969206321872,42.8505735611992,0.01469416644624788,0.0012781203565854278,42.825333755724714,1.484540830407926,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,20,2,5,repeated_random,200,43,"{""sigma"": 3.491304347826087}",0.01599447789458497,43.54617849351178,0.01469416644624788,0.0012781203565854278,42.825333755724714,1.484540830407926,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,20,3,5,repeated_random,200,43,"{""sigma"": 3.491304347826087}",0.01593919649798048,45.19490973012666,0.01469416644624788,0.0012781203565854278,42.825333755724714,1.484540830407926,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,20,4,5,repeated_random,200,43,"{""sigma"": 3.491304347826087}",0.01520375171079602,41.39097955295064,0.01469416644624788,0.0012781203565854278,42.825333755724714,1.484540830407926,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,21,0,5,repeated_random,200,43,"{""sigma"": 3.660869565217391}",0.011720265965414312,41.17519197395686,0.013251905357450888,0.0012459115315089555,42.858640666298754,1.4867851010976039,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,21,1,5,repeated_random,200,43,"{""sigma"": 3.660869565217391}",0.011795346999026846,42.88256426949499,0.013251905357450888,0.0012459115315089555,42.858640666298754,1.4867851010976039,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,21,2,5,repeated_random,200,43,"{""sigma"": 3.660869565217391}",0.014486396595459916,43.58200205592538,0.013251905357450888,0.0012459115315089555,42.858640666298754,1.4867851010976039,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,21,3,5,repeated_random,200,43,"{""sigma"": 3.660869565217391}",0.014469555004776424,45.23153548713186,0.013251905357450888,0.0012459115315089555,42.858640666298754,1.4867851010976039,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,21,4,5,repeated_random,200,43,"{""sigma"": 3.660869565217391}",0.013787962222576944,41.42190954498467,0.013251905357450888,0.0012459115315089555,42.858640666298754,1.4867851010976039,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,22,0,5,repeated_random,200,43,"{""sigma"": 3.8304347826086955}",0.01048047090034332,41.20232340795049,0.011995423588955601,0.0012182323743689866,42.88763917514633,1.488740857489933,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,22,1,5,repeated_random,200,43,"{""sigma"": 3.8304347826086955}",0.010580431973664428,42.910415837166106,0.011995423588955601,0.0012182323743689866,42.88763917514633,1.488740857489933,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,22,2,5,repeated_random,200,43,"{""sigma"": 3.8304347826086955}",0.013172493704618815,43.613193091374235,0.011995423588955601,0.0012182323743689866,42.88763917514633,1.488740857489933,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,22,3,5,repeated_random,200,43,"{""sigma"": 3.8304347826086955}",0.013189185164197759,45.26342560969855,0.011995423588955601,0.0012182323743689866,42.88763917514633,1.488740857489933,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,22,4,5,repeated_random,200,43,"{""sigma"": 3.8304347826086955}",0.012554536201953681,41.44883792954233,0.011995423588955601,0.0012182323743689866,42.88763917514633,1.488740857489933,"{""inner_val_ratio"": 0.17695473251028807}",4,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,23,0,5,repeated_random,200,43,"{""sigma"": 4.0}",0.009393901154523099,41.22608828176047,0.01089418629807819,0.0011942886246280682,42.913040941430744,1.4904554065378313,"{""inner_val_ratio"": 0.17695473251028807}",0,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,23,1,5,repeated_random,200,43,"{""sigma"": 4.0}",0.00951567478055293,42.93481216080251,0.01089418629807819,0.0011942886246280682,42.913040941430744,1.4904554065378313,"{""inner_val_ratio"": 0.17695473251028807}",1,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,23,2,5,repeated_random,200,43,"{""sigma"": 4.0}",0.012020869342346585,43.64051651973944,0.01089418629807819,0.0011942886246280682,42.913040941430744,1.4904554065378313,"{""inner_val_ratio"": 0.17695473251028807}",2,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,23,3,5,repeated_random,200,43,"{""sigma"": 4.0}",0.01206698485726021,45.29136192316479,0.01089418629807819,0.0011942886246280682,42.913040941430744,1.4904554065378313,"{""inner_val_ratio"": 0.17695473251028807}",3,0
forward,GRNN,forward,GRNN,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,23,4,5,repeated_random,200,43,"{""sigma"": 4.0}",0.011473501355708127,41.4724258216865,0.01089418629807819,0.0011942886246280682,42.913040941430744,1.4904554065378313,"{""inner_val_ratio"": 0.17695473251028807}",4,0
